#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Other_Names,Locality_Description,Country,State_or_Province,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
SSS006_COT,IEWDR01SM,IEPRS008N,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6218,-120.6206,stream,Cowiche Creek,S56,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS007_COT,IEWDR01SN,IEPRS00UF,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6646,-121.1237,stream,Wildcat Creek,S53,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS008_COT,IEWDR01SO,IEPRS00UE,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6592,-121.0893,stream,Milk Creek,S52,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS009_COT,IEWDR01SP,IEPRS00UA,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6168,-121.1511,stream,South Fork Tieton River,S45,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS010_COT,IEWDR01SQ,IEPRS00U1,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.8095,-121.0675,stream,Rattlesnake Creek,S10,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS011_COT,IEWDR01SR,IEPRS00TZ,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.8099,-121.0672,stream,North Fork Rattlesnake Creek,S04,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS012_COT,IEWDR01SS,IEPRS00UD,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.7521,-120.8178,stream,Naches River,S50P,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS013_COT,IEWDR01ST,IEPRS0092,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.2554,-119.474,stream,Yakima River,T07,Yakima at Kiona,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS014_COT,IEWDR01SU,IEPRS008Z,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.232,-119.9999,stream,Yakima River,T02,Yakima at Mabton,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS015_COT,IEWDR01SV,IEPRS0090,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.5302,-120.4704,stream,Yakima River,T03,Yakima at Union Gap,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS016_COT,IEWDR01SW,IEPRS0095,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.7288,-120.7135,stream,Naches River,T41,Naches River Craig Road 2,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS017_COT,IEWDR01SX,IEPRS00UI,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6856,-120.6553,stream,Naches River,S58,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS018_COT,IEWDR01SY,IEPRS00U0,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.0171,-121.1357,stream,Little Naches River,S08,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS019_COT,IEWDR01SZ,IEPRS00TY,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.0195,-121.1285,stream,Quartz Creek,S03,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS020_COT,IEWDR01T0,IEPRS0093,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.9891,-121.0983,stream,Little Naches River,T05P,Little Naches at Nile,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS021_COT,IEWDR01T1,IEPRS00U4,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.3543,-121.1082,stream,Cle Elum River,S24,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS022_COT,IEWDR01T2,IEPRS007X,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.4636,-121.1073,stream,Thorp Creek,S15,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS023_COT,IEWDR01T3,IEPRS007U,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.8986,-120.6423,stream,Umtanum Creek,U20,RC3_04,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-12,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS024_COT,IEWDR01T4,IEPRS007S,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.8331,-120.7125,stream,Wenas Creek,W20,RC3_02,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-12,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS025_COT,IEWDR01T5,IEPRS00U6,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.2752,-120.1377,stream,Satus Creek,S34R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS026_COT,IEWDR01T6,IEPRS008F,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.3147,-120.1991,stream,Toppenish Creek,S36,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS027_COT,IEWDR01T7,IEPRS008E,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.2354,-120.4197,stream,Satus Creek,S32,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS028_COT,IEWDR01T8,IEPRS00U8,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.2902,-120.8717,stream,Unnamed Tributary,S42,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS029_COT,IEWDR01T9,IEPRS00U7,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.3111,-120.7891,stream,Toppenish Creek,S41R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS030_COT,IEWDR01TA,IEPRS00U9,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.3656,-120.6704,stream,Toppenish Creek,S43,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS031_COT,IEWDR01TB,IEPRS00UB,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6674,-121.094,stream,North Fork Tieton River,S47R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS032_COT,IEWDR01TC,IEPRS00TV,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6399,-121.2901,stream,Clear Creek,C21,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS033_COT,IEWDR01TD,IEPRS00UC,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.64568,-121.25106,stream,Indian Creek,S48R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS034_COT,IEWDR01TE,IEPRS007Z,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.3966,-121.0977,stream,Cle Elum River,S18R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS035_COT,IEWDR01TF,IEPRS007Y,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.3956,-121.104,stream,Cooper River,S17R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS036_COT,IEWDR01TG,IEPRS007T,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.8674,-120.7743,stream,Wenas Creek,W10,RC3_03,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-12,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS037_COT,IEWDR01TH,IEPRS008I,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.0168,-120.6496,stream,Satus Creek,S39,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS038_COT,IEWDR01TI,IEPRS008H,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.029,-120.6364,stream,Unnamed Tributary,S38,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS039_COT,IEWDR01TJ,IEPRS008G,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.0284,-120.6115,stream,Satus Creek,S37,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-08,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS040_COT,IEWDR01TK,IEPRS00UG,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.6833,-120.9404,stream,Tieton River,S54,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS041_COT,IEWDR01TL,IEPRS008J,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.7239,-120.8135,stream,Tieton River,S49R,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS042_COT,IEWDR01TM,IEPRS008L,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.7298,-120.8041,stream,Tieton River,S51,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-09,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS043_COT,IEWDR01TN,IEPRS00U2,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.9006,-121.2466,stream,Bumping River,S11,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS044_COT,IEWDR01TO,IEPRS00TX,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.9754,-121.158,stream,Bumping River,S02,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS045_COT,IEWDR01TP,IEPRS00TW,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,46.976,-121.1579,stream,American River,S01,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-10,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS046_COT,IEWDR01TQ,IEPRS00U3,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.1683,-120.8346,stream,Teanaway River,S22RR,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS047_COT,IEWDR01TR,IEPRS0084,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.1857,-120.9213,stream,Yakima River,S23,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
SSS048_COT,IEWDR01TS,IEPRS00U5,Other,Cotton strip,Experimental Apparatus,A strip of cotton was put into a tea diffuser; placed in a stream; and then secured with a rock or brick. After 35 days in the stream; it was removed from the stream and tea diffuser and was placed in a vial with 70 percent ethanol. ,Second Spatial Study,47.0822,-120.7334,stream,Taneum Creek,S29,N/A,In stream site,United States,Washington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),James Stegen, 2022-08-11,https://www.pnnl.gov/projects/river-corridor,regular URL
